"sec4dig" "carb_int" "trade_int" "n_install" "emp" "co2" "firm_sec"
"2466" 2742 13.8404636383057 35.9209175109863 1 2568.25 129196.5 1
"2467" 2414 5.46482133865356 46.379222869873 1 506 64902 1
"2468" 2020 3.76632642745972 23.6361331939697 1 148.5 33197 1
"2469" 2611 8.08155345916748 21.0058193206787 2 834 223629 1
"2470" 2123 2.64296460151672 9.27267074584961 1 219.66667175293 4700.5 1
"2471" 1730 1.45044946670532 1.50370693206787 1 3903.5 499.5 1
"2472" 1592 5.59456443786621 16.9138011932373 1 23119.5 3743 1
"2473" 1596 0.757534801959991 7.23575496673584 4 2471.66674804688 30252 1
"2474" 2640 9.66969013214111 2.74828147888184 9 2738.75 164322.5 1
"2475" 2112 10.1145906448364 25.6588497161865 2 600.333312988281 26223 1
"2476" 2413 11.775372505188 31.5634860992432 1 237.66667175293 4339.5 1
"2477" 2466 1.83678150177002 49.6507911682129 1 8425.5 11217 1
"2478" 2466 1.660679936409 49.7203521728516 2 577 11879.5 1
"2479" 1596 0.644280612468719 7.21850490570068 1 12204.5 5657.5 1
"2480" 2121 1.57739102840424 5.1870584487915 1 133.33332824707 16813.5 1
"2481" 1589 0.719787538051605 22.1423225402832 1 NA 23303 1
"2482" 2413 11.7977209091187 31.7766666412354 2 361.666656494141 27541.5 1
"2483" 1589 0.573477149009705 22.1351203918457 9 5459.33349609375 77759.5 1
"2484" 2121 1.75750160217285 5.14856195449829 2 3164.66674804688 5589.5 0.5
"2485" 2626 2.79021644592285 36.9956588745117 1 902.333312988281 7048 1
"2486" 2112 10.2844829559326 25.7482929229736 5 1452 54895.5 0.5
"2487" 2640 10.0438938140869 2.8277633190155 2 302.5 26118.5 1
"2488" 2640 9.86057567596436 2.72064781188965 27 1859.66662597656 219583.5 0.5
"2489" 2112 10.0469970703125 25.7270641326904 1 122.333335876465 3129.5 1
"2490" 2651 45.3752174377441 6.71689033508301 6 11178.5 2773410 1
"2491" 2112 10.1486654281616 25.669942855835 1 156.33332824707 9623 1
"2492" 2310 41.4729881286621 53.5412254333496 1 112.25 46690.5 1
"2493" 2112 10.0532569885254 25.6686782836914 2 460.333343505859 15894 1
"2494" 1583 5.29466915130615 19.5089511871338 1 8146.5 164203.5 1
"2495" 1596 0.67651104927063 7.0308256149292 2 2246.33325195312 9723 1
"2496" 2125 0.59319007396698 13.6178779602051 1 416.333343505859 14754.5 1
"2497" 2513 1.19256341457367 26.543607711792 1 3102.25 11230 1
"2498" 2511 1.23411965370178 37.2166481018066 1 NA 9527 1
"2499" 2613 7.43908548355103 24.2537593841553 3 397.5 27660.5 1
"2500" 1572 0.856461226940155 10.0098037719727 1 1172.33337402344 9173.5 1
"2501" 3410 0.310850471258163 28.7765674591064 1 4030.66674804688 24278 1
"2502" 2320 11.6483879089355 16.0277137756348 1 1144.33337402344 2331898.5 1
"2503" 1589 0.61596417427063 22.2151679992676 2 2111.25 29329 1
"2504" 2470 4.0962929725647 32.9191474914551 1 503.5 152563 1
"2505" 2513 0.746131598949432 26.5559539794922 1 1119 11350.5 1
"2506" 2112 10.2999982833862 25.7839775085449 1 159.5 19879.5 1
"2507" 2413 11.7165937423706 31.7574100494385 2 124.5 26003.5 1
"2508" 1533 1.07421445846558 21.4649257659912 1 98.3333358764648 88038.5 1
"2509" 2413 11.8554744720459 31.6918144226074 2 410.666656494141 65573.5 1
"2510" 2413 11.8617067337036 31.7324962615967 2 454.333343505859 24312.5 1
"2511" 2612 2.5042085647583 13.3077516555786 1 173.33332824707 1839 1
"2512" 1597 6.03258419036865 31.1370143890381 2 273 31755 1
"2513" 2413 11.7445096969604 31.6774978637695 1 917 112642 1
"2514" 1589 0.670726120471954 22.1368732452393 1 1297.66662597656 2506.5 1
"2515" 2466 1.73492324352264 49.5472526550293 2 2879.75 21111 1
"2516" 2420 1.36755657196045 41.0556640625 1 551.5 18237.5 1
"2517" 3410 0.531361281871796 28.8752326965332 4 12300 86912.5 1
"2518" 3220 0.347621738910675 76.7983856201172 1 155.5 4249.5 1
"2519" 1589 0.567800164222717 22.2735633850098 1 1531 24948 1
"2520" 1581 0.475768238306046 1.06968033313751 2 12454 7554.5 1
"2521" 2441 1.26328456401825 85.8041000366211 1 2012.25 25196.5 1
"2522" 1561 1.23576200008392 8.01095962524414 1 178 112333.5 1
"2523" 2630 17.5003814697266 28.5675716400146 1 444.333343505859 14141.5 1
"2524" 2125 0.711165189743042 13.6415433883667 7 1696.75 86582.5 0.5
"2525" 2523 0.56984555721283 9.32247257232666 1 1023.33331298828 19067.5 1
"2526" 2413 11.8239145278931 31.6515083312988 1 84.6666641235352 39279 1
"2527" 1583 5.5014181137085 19.5437660217285 6 1794.75 697048 1
"2528" 2640 9.85803604125977 2.61451649665833 1 NA 139 1
"2529" 2640 9.77822971343994 2.71643590927124 1 31 132718 1
"2530" 3310 0.26679053902626 72.6998825073242 1 9098.75 5408.5 1
"2531" 1581 0.512994647026062 0.93599146604538 1 1589.66662597656 11909.5 1
"2532" 2451 2.43383264541626 23.1489887237549 1 3013.33325195312 9599 1
"2533" 2682 1.63179278373718 17.8402538299561 0.200000002980232 NA 1413.80004882812 0.333333343267441
"2534" 2640 9.65978240966797 2.67567682266235 0.333333343267441 NA 2356.33349609375 0.333333343267441
"2535" 2640 9.94212436676025 2.98201060295105 1 194 9214.5 1
"2536" 2051 2.5200092792511 26.0816287994385 1 832 86587.5 1
"2537" 2661 2.53908681869507 1.64895331859589 1 698.333312988281 5461.5 1
"2538" 2320 11.7133073806763 16.1163463592529 1 161.25 23221.5 1
"2539" 1598 0.57717889547348 6.31917190551758 1 NA 0 1
"2540" 2320 11.5984792709351 16.060583114624 2 1274 2493377 1
"2541" 1571 1.35246384143829 2.7859160900116 2 109.666664123535 10082.5 1
"2542" 2651 45.4981842041016 6.87495613098145 2 NA 800149.5 1
"2543" 2640 9.92825412750244 2.82109212875366 2 66.5 10575 1
"2544" 2661 2.48335385322571 1.66710948944092 1 1096 10301 1
"2545" 2661 2.54883527755737 1.27040612697601 1 NA 3590 1
"2546" 3663 0.953075230121613 60.4518051147461 1 NA 6836.5 1
"2547" 2112 10.1640710830688 25.7289543151855 1 94.6666641235352 17155 1
"2548" 2441 1.32267212867737 85.8357238769531 1 5582.66650390625 83165.5 1
"2549" 2613 7.41129159927368 24.2343845367432 1 727 31499.5 1
"2550" 1571 1.48046290874481 2.68677258491516 2 77 11227.5 1
"2551" 1572 0.592406332492828 9.82100296020508 1 961.666687011719 7267.5 1
"2552" 2416 2.98966193199158 27.2359008789062 3 295 67001 1
"2553" 2417 17.4620742797852 38.0438995361328 1 335.75 24556 1
"2554" 2615 2.45910692214966 49.3679733276367 2 1273.33337402344 90239.5 1
"2555" 2640 9.58513164520264 2.67513680458069 1 65 4313 1
"2556" 3210 0.92682820558548 81.4172973632812 2 111 9545 1
"2557" 2661 2.43531084060669 1.49051320552826 1 360.75 12042 1
"2558" 2663 2.55476331710815 0.261252522468567 1 5767 1242947.5 1
"2559" 2416 2.89557123184204 27.1624889373779 1 127.5 13264.5 1
"2560" 1583 5.36406087875366 19.5678997039795 1 821 10054 1
"2561" 2442 0.307791084051132 58.5787239074707 5 4734.75 72604.5 1
"2562" 2466 1.76790547370911 49.636302947998 1 309.666656494141 40716.5 1
"2563" 1511 0.895383298397064 11.0333642959595 1 98.6666641235352 635.5 1
"2564" 1533 1.07723665237427 21.6205558776855 5 1702.75 48827.5 1
"2565" 3002 0.338830679655075 83.3700637817383 1 19601.666015625 1409.5 1
"2566" 2742 14.0640687942505 35.8564186096191 1 800 2829825.5 1
"2567" 2414 5.53702735900879 46.2589149475098 1 390.333343505859 28555 1
"2568" 2640 9.7191333770752 2.72399258613586 1 79.3333358764648 7992.5 1
"2569" 3663 0.993716239929199 60.2179908752441 2 236.66667175293 20482.5 1
"2570" 2640 9.78036975860596 2.79924583435059 1 84.5 14349 1
"2571" 2320 11.7778635025024 16.0878887176514 1 180.66667175293 255552.5 1
"2572" 2412 3.16246271133423 43.2403182983398 1 627.333312988281 27209 1
"2573" 2416 3.04942941665649 26.9574680328369 2 629.75 707421 1
"2574" 2626 2.78490328788757 37.1027679443359 1 63 5697 1
"2575" 2415 70.2821350097656 27.4590969085693 1 NA 62980 1
"2576" 1531 1.0279153585434 6.00314235687256 0.5 214.75 4313 0.5
"2577" 1589 0.684024631977081 22.3257827758789 0.5 214.75 4313 0.5
"2578" 3663 0.970438301563263 60.4366760253906 1 NA 38682.5 1
"2579" 2614 3.70311951637268 23.5976123809814 1 NA 24003.5 1
"2580" 2682 1.80330014228821 17.8490867614746 1 442.333343505859 28791.5 1
"2581" 2416 2.92582058906555 27.1895503997803 1 133 6220 1
"2582" 2051 2.50063323974609 26.0739994049072 1 676.25 97575.5 1
"2583" 2911 0.44928178191185 51.0661506652832 8 37625 84419 1
"2584" 2413 11.8772230148315 31.7491359710693 1 152.66667175293 22865 1
"2585" 2710 10.7057456970215 32.2166061401367 1 527 7419.5 1
"2586" 2626 2.90724754333496 37.3229484558105 5 377 222106 1
"2587" 2640 9.69974517822266 2.61550641059875 6 308.5 129182 1
"2588" 2125 0.599352717399597 13.5870704650879 1 155 2094.5 1
"2589" 2112 10.1296882629395 25.7439231872559 0.400000005960464 178.350006103516 21746.701171875 0.25
"2590" 3210 0.777269303798676 81.4922714233398 0.400000005960464 178.350006103516 21746.701171875 0.25
"2591" 2111 2.59287428855896 46.1222190856934 0.800000011920929 356.700012207031 43493.40234375 0.25
"2592" 1551 1.15052688121796 7.51997423171997 0.400000005960464 178.350006103516 21746.701171875 0.25
"2593" 2611 8.08770942687988 20.9985828399658 3 2222.66674804688 201612 1
"2594" 3613 2.47547626495361 7.17342185974121 1 117.5 4913.5 1
"2595" 3530 0.365920960903168 79.7045135498047 6 85250 33036.5 1
"2596" 2852 2.64273762702942 0 1 NA 6025.5 1
"2597" 2413 11.8115520477295 31.5494537353516 0.5 2 505.75 0.5
"2598" 2415 70.0387191772461 27.4899597167969 0.5 2 505.75 0.5
"2599" 1562 7.13132858276367 14.3910398483276 1 154.66667175293 81191 1
"2600" 1600 0.436067849397659 12.0262899398804 1 1689 9797 1
"2601" 1533 1.01480603218079 21.6492862701416 1 167.33332824707 0 1
"2602" 1541 2.75629448890686 49.4344329833984 1 185 448 1
"2603" 2112 10.1918458938599 25.6177921295166 1 108.25 3241 1
"2604" 2442 0.282829523086548 58.5374908447266 1 657.25 5743 1
"2605" 2112 10.1205778121948 25.8244457244873 1 140.75 5807 1
"2606" 1531 1.05832743644714 5.94095039367676 1 366.75 9628 1
"2607" 1542 2.31942272186279 19.3704662322998 1 415.75 30073.5 1
"2608" 3410 0.513731956481934 28.9081726074219 1 NA 3381.5 1
"2609" 1589 0.419680505990982 22.3185558319092 1 995.333312988281 3696.5 1
"2610" 2416 2.98387050628662 26.8869190216064 1 208 73078.5 1
"2611" 3410 0.367835760116577 28.8431758880615 2 7719.75 10935 1
"2612" 1551 1.28248870372772 7.59888744354248 0.25 77.8333358764648 2363.75 0.333333343267441
"2613" 1589 0.605273008346558 22.2313213348389 0.5 155.66667175293 4727.5 0.333333343267441
"2614" 2640 9.81986522674561 2.59942507743835 0.25 77.8333358764648 2363.75 0.333333343267441
"2615" 2960 0.512825548648834 33.6309585571289 1 2118 12892.5 1
"2616" 3410 0.452749937772751 28.9136829376221 1 4621.33349609375 6720 1
"2617" 2710 10.5171480178833 32.3773651123047 1 268.5 5465.5 1
"2618" 2614 3.63817191123962 23.3398094177246 4 563 107533 1
"2619" 2640 9.67321586608887 2.70677065849304 0.111111111938953 NA 1324.38891601562 0.333333343267441
"2620" 3511 2.61080360412598 69.4330596923828 1 4494.75 18237 1
"2621" 1551 1.45391952991486 7.69872903823853 1 7624 9449 1
"2622" 1551 NA 0 NA NA NA NA
"2623" 3410 0.57265967130661 28.9223442077637 1 1941 12209.5 1
"2624" 2415 70.1990280151367 27.483470916748 0.5 NA 2907 0.5
"2625" 2413 11.8614454269409 31.6371765136719 0.5 NA 2907 0.5
"2626" 2640 9.72022724151611 2.63613605499268 1 24.5 1080 1
"2627" 2430 2.49928021430969 20.7455101013184 1 1154 35081.5 1
"2628" 2626 2.94191527366638 37.1523513793945 1 161 13874.5 1
"2629" 3663 1.07145547866821 60.3698387145996 1 377 33754 1
"2630" 2651 45.4965286254883 6.7986011505127 3 1081.66662597656 2002161.5 1
"2631" 2112 10.2709999084473 25.5694351196289 4 1268.5 2142583 0.5
"2632" 2320 11.7116432189941 16.2273330688477 1 41.25 49601.5 1
"2633" 2121 1.60321950912476 5.23247909545898 2 977.5 24469.5 1
"2634" 2640 9.69448566436768 2.82567048072815 1 NA 1894.5 1
"2635" 2710 10.5665435791016 32.3804054260254 9 24803.666015625 20764054 1
"2636" 2441 1.35168397426605 85.7822113037109 1 4189 4024.5 1
"2637" 1721 1.3003044128418 58.4673614501953 1 299.333343505859 3870.5 1
"2638" 3410 0.517225801944733 29.0934944152832 1 4522.33349609375 7852 1
"2639" 3430 0.76776534318924 24.7552795410156 0.200000002980232 360 203.900009155273 0.333333343267441
"2640" 3430 0.614174842834473 24.7493515014648 1.20000004768372 1009 1734.40002441406 0.333333343267441
"2641" 3430 0.548391163349152 24.9718952178955 0.200000002980232 739.549987792969 54.2999992370605 0.333333343267441
"2642" 3430 0.68346118927002 24.9342918395996 0.200000002980232 1062.65002441406 194.5 0.333333343267441
"2643" 3430 0.715262174606323 24.7648983001709 0.200000002980232 546.900024414062 1698.40002441406 0.333333343267441
"2644" 2413 12.0155038833618 31.8639278411865 1 NA 28258.5 1
"2645" 2640 9.71004581451416 2.65954160690308 1 2110.75 0 1
"2646" 2416 3.03035068511963 27.0409698486328 2 139 13211.5 1
"2647" 1730 1.46124637126923 1.66545903682709 1 76.25 1008.5 1
"2648" 2640 9.86919498443604 2.73028802871704 1 417 172.5 1
"2649" 2112 10.1958961486816 25.7296600341797 1 23.5 609 1
"2650" 2640 9.95674610137939 2.64597988128662 1 130 23538.5 1
"2651" 2112 10.2217178344727 25.6224708557129 4.5 248.5 87815.25 0.5
"2652" 2682 1.62219285964966 17.9566307067871 4.5 248.5 87815.25 0.5
"2653" 1551 1.22657382488251 7.55477523803711 1 351 12820 1
"2654" 2523 0.414427101612091 9.38866424560547 1 NA 421819 1
"2655" 2420 1.70029580593109 40.9382514953613 2 1612 66622 1
"2656" 2442 0.41682705283165 58.5787734985352 4 66125 136653.5 1
"2657" 2413 11.9719877243042 31.4682388305664 1 3 5774.5 1
"2658" 2710 10.7784872055054 32.1828689575195 2 1109.66662597656 36939 1
"2659" 2640 9.81572246551514 2.65137243270874 0.142857149243355 0.28571429848671 129460.5078125 0.25
"2660" 2682 1.8622133731842 17.8971996307373 0.142857149243355 0.28571429848671 129460.5078125 0.25
"2661" 2651 45.4888458251953 6.89836883544922 0.571428596973419 1.14285719394684 517842.03125 0.25
"2662" 2640 9.76595592498779 2.55986499786377 1 NA 6062.5 1
"2663" 2416 2.95331954956055 27.0930805206299 1 241.75 21520.5 1
"2664" 1513 0.906428158283234 3.39443421363831 0.125 NA 697.5 0.16666667163372
"2665" 1596 0.53411853313446 7.28291463851929 0.125 NA 697.5 0.16666667163372
"2666" 2020 3.7161123752594 24.0204238891602 0.125 NA 697.5 0.16666667163372
"2667" 3663 1.02975082397461 60.6445159912109 2 371 1901121 1
"2668" 3430 0.585144937038422 24.7583522796631 0.200000002980232 NA 1430.80004882812 0.333333343267441
"2669" 2416 3.09080338478088 27.0246257781982 1 152 10738.5 1
"2670" 2651 45.4507255554199 6.908766746521 0.272727251052856 NA 690.136291503906 0.25
"2671" 2123 2.35933828353882 9.39893913269043 0.181818187236786 NA 460.090911865234 0.25
"2672" 2710 10.464653968811 32.3247947692871 0.272727251052856 NA 690.136291503906 0.25
"2673" 1571 1.58297097682953 2.84857249259949 1 87.3333358764648 9061 1
"2674" 2413 11.8916292190552 31.7203941345215 1 NA 10346.5 1
"2675" 3210 0.69383829832077 81.327751159668 1 218 1811.5 1
"2676" 2615 2.34698987007141 49.045051574707 1 414.333343505859 2859 1
"2677" 2613 7.36563205718994 24.2955894470215 2 247.33332824707 14134.5 1
"2678" 2640 9.76186180114746 2.71883201599121 0.333333343267441 NA 9713 0.200000002980232
"2679" 1571 1.49847090244293 2.79018139839172 0.16666667163372 NA 4856.5 0.200000002980232
"2680" 2523 0.545478284358978 9.33904933929443 0.16666667163372 NA 4856.5 0.200000002980232
"2681" 2466 1.81054949760437 49.4983406066895 0.16666667163372 NA 4856.5 0.200000002980232
"2682" 1753 2.46303129196167 30.8943042755127 0.16666667163372 NA 4856.5 0.200000002980232
"2683" 2615 2.22193622589111 48.9947395324707 1 436 773.5 1
"2684" 2112 10.2964086532593 25.8048286437988 1 43.3333320617676 0 1
"2685" 1596 0.735308408737183 7.30305862426758 2 205.66667175293 14951 1
"2686" 2682 1.736860871315 17.89501953125 1 396.333343505859 4735.5 1
"2687" 2451 2.78141593933105 23.1027355194092 1 1767 1449.5 1
"2688" 2413 11.9844818115234 31.6056537628174 0.5 NA 2717.25 0.5
"2689" 2415 70.2349014282227 27.3339862823486 0.5 NA 2717.25 0.5
"2690" 1551 1.47460150718689 7.51892709732056 6 7980.5 52967 1
"2691" 2112 10.229377746582 25.6526699066162 1 69.5 2334.5 1
"2692" 2122 3.47533273696899 12.7938623428345 8 1154 72321.5 1
"2693" 1600 0.407558053731918 12.0615148544312 1 18983.25 15837.5 1
"2694" 3320 0.311571508646011 59.6048622131348 1 99 1315 1
"2695" 2630 17.4602680206299 28.5523338317871 1 246 2904 1
"2696" 2413 11.8232374191284 31.7628307342529 3 1760.75 43229 1
"2697" 2630 17.5537948608398 28.688549041748 1 NA 1612.5 1
"2698" 2466 1.81845188140869 49.485050201416 1 261 28675 1
"2699" 1596 0.937727987766266 7.19906997680664 2 15108.6669921875 17999 1
"2700" 2466 1.85920536518097 49.5855026245117 1 883 13546.5 1
"2701" 2413 11.8835134506226 31.5773315429688 0.5 NA 11273.5 0.5
"2702" 2415 70.2702102661133 27.3900241851807 0.5 NA 11273.5 0.5
"2703" 2640 9.66906356811523 2.684645652771 1 89 8990 1
"2704" 1591 0.440573871135712 53.532886505127 1 NA 2100 1
"2705" 2112 10.1845693588257 25.7689418792725 2 445.5 49249 1
"2706" 2466 1.7311053276062 49.5490455627441 1 346.75 4090.5 1
"2707" 2612 2.65849828720093 13.4739646911621 2 178.66667175293 61343.5 1
"2708" 3530 NA 0 NA NA NA NA
"2709" 3530 0.251917660236359 79.603759765625 2 10097.75 40321.5 1
"2710" 2112 10.1275272369385 25.5803470611572 0.5 NA 840664.25 0.5
"2711" 2682 1.69114220142365 17.7823486328125 0.5 NA 840664.25 0.5
"2712" 2640 9.74918937683105 2.60766649246216 2 62.6666679382324 4010.5 1
"2713" 2466 1.80519914627075 49.7305908203125 1 577.5 21246 1
"2714" 2640 9.8849048614502 2.78627943992615 2 487.333343505859 3968 1
"2715" 2613 7.39330387115479 24.2993030548096 4 600 99572 1
"2716" 2682 1.58870041370392 17.94309425354 0.142857149243355 0.428571462631226 505.571441650391 0.25
"2717" 2651 45.673095703125 6.8542103767395 0.571428596973419 1.7142858505249 2022.28576660156 0.25
"2718" 2640 9.68360900878906 2.55200815200806 0.142857149243355 0.428571462631226 505.571441650391 0.25
"2719" 2442 0.257361561059952 58.6273460388184 5 101459.75 94116 1
"2720" 3430 0.48629230260849 24.7383785247803 1 2466.66674804688 4045 1
"2721" 3410 0.476305812597275 28.6762390136719 1 3363.75 11714 1
"2722" 3420 0.168118759989738 10.2501173019409 1 1212.66662597656 7842 1
"2723" 3150 2.39055418968201 41.4579887390137 1 193.66667175293 0 1
"2724" 1596 0.560834348201752 7.22960090637207 2 2608.33325195312 47647.5 1
"2725" 3410 0.567350327968597 28.9688472747803 3 9068 57446.5 1
"2726" 2442 0.0473346300423145 58.6172027587891 1 447.333343505859 194619 1
"2727" 1753 2.54347825050354 30.8290634155273 3 246.33332824707 136160 1
"2728" 2411 8.89010810852051 4.33855247497559 1 238.25 15404.5 1
"2729" 2466 1.88294231891632 49.4995079040527 1 98.6666641235352 6241.5 1
"2730" 2451 2.50051760673523 23.0140285491943 1 84.3333358764648 0 1
"2731" 2682 1.75690698623657 17.9792442321777 1 86.6666641235352 149319 1
"2732" 2125 0.937305629253387 13.4276466369629 1 401 22121 1
"2733" 2413 12.0453491210938 31.56467628479 1 1148 246848.5 1
"2734" 2652 NA 0 NA NA NA NA
"2735" 2652 65.1629409790039 2.45866966247559 3 84.3333358764648 478293 1
"2736" 2441 1.42162883281708 85.9216918945312 1 5.33333349227905 0 1
"2737" 2415 70.2693176269531 27.4416084289551 1 1931.625 1582 0.5
"2738" 2413 11.8874654769897 31.7598552703857 1 1931.625 1582 0.5
"2739" 2611 7.9256854057312 20.9742755889893 1 209 66640.5 1
"2740" 1551 1.13072061538696 7.66615152359009 1 67 5001 1
"2741" 2125 0.656848013401031 13.5909852981567 1 111 0 1
"2742" 2123 2.54174709320068 9.32735157012939 0.181818187236786 226.727279663086 233.909103393555 0.25
"2743" 2651 45.4874572753906 6.9007043838501 0.272727251052856 340.090881347656 350.863616943359 0.25
"2744" 2710 10.8151226043701 32.3182144165039 0.272727251052856 340.090881347656 350.863616943359 0.25
"2745" 2320 11.7052745819092 16.2296829223633 1 105750 1600414.5 1
"2746" 2682 1.8216860294342 17.8895320892334 0.5 95.625 2356146.75 0.5
"2747" 2112 10.1039390563965 25.8960742950439 0.5 95.625 2356146.75 0.5
"2748" 2682 1.71110200881958 17.985424041748 1 83.3333358764648 10984 1
"2749" 2112 10.197416305542 25.8816661834717 0.5 NA 23928.25 0.5
"2750" 2682 1.69767153263092 17.9435615539551 0.5 NA 23928.25 0.5
"2751" 2112 10.2067308425903 25.6984577178955 1 NA 41526 1
"2752" 3663 1.06893599033356 60.5141372680664 1 243 8738.5 1
"2753" 2630 17.3409652709961 28.7501907348633 1 102 0 1
"2754" 2466 1.70533418655396 49.4786911010742 2 1095.66662597656 114810 1
